source_node	target_node	Source Node Attribute	Target Node Attribute
AP000962.2	Q8N684	lncRNA	protein
MIR155HG	Q8N684	lncRNA	protein
BACH1-IT1	Q8N684	lncRNA	protein
BACH1-AS1	Q8N684	lncRNA	protein
PAXBP1-AS1	Q8N684	lncRNA	protein
LINC00310	Q8N684	lncRNA	protein
DSCR9	Q8N684	lncRNA	protein
MCM3AP-AS1	Q8N684	lncRNA	protein
MIAT	Q8N684	lncRNA	protein
AC026202.3	Q8N684	lncRNA	protein
GHRLOS	Q8N684	lncRNA	protein
FGD5-AS1	Q8N684	lncRNA	protein
EAF1-AS1	Q8N684	lncRNA	protein
AC144521.1	Q8N684	lncRNA	protein
SNRK-AS1	Q8N684	lncRNA	protein
LIMD1-AS1	Q8N684	lncRNA	protein
PTPRG-AS1	Q8N684	lncRNA	protein
PSMD6-AS2	Q8N684	lncRNA	protein
MAGI1-AS1	Q8N684	lncRNA	protein
FOXP1-AS1	Q8N684	lncRNA	protein
FOXP1-IT1	Q8N684	lncRNA	protein
H1FX-AS1	Q8N684	lncRNA	protein
IL20RB-AS1	Q8N684	lncRNA	protein
LINC00886	Q8N684	lncRNA	protein
AC007620.3	Q8N684	lncRNA	protein
SOX2-OT	Q8N684	lncRNA	protein
OPA1-AS1	Q8N684	lncRNA	protein
AC024560.3	Q8N684	lncRNA	protein
AC016773.1	Q8N684	lncRNA	protein
NOP14-AS1	Q8N684	lncRNA	protein
SLIT2-IT1	Q8N684	lncRNA	protein
OCIAD1-AS1	Q8N684	lncRNA	protein
USP46-AS1	Q8N684	lncRNA	protein
DANCR	Q8N684	lncRNA	protein
SLC7A11-AS1	Q8N684	lncRNA	protein
HAND2-AS1	Q8N684	lncRNA	protein
AC016644.1	Q8N684	lncRNA	protein
VCAN-AS1	Q8N684	lncRNA	protein
STARD4-AS1	Q8N684	lncRNA	protein
EPB41L4A-AS1	Q8N684	lncRNA	protein
AC005618.1	Q8N684	lncRNA	protein
PRR7-AS1	Q8N684	lncRNA	protein
E2F3-IT1	Q8N684	lncRNA	protein
HCG11	Q8N684	lncRNA	protein
LINC00240	Q8N684	lncRNA	protein
HCG18	Q8N684	lncRNA	protein
MDC1-AS1	Q8N684	lncRNA	protein
SAPCD1-AS1	Q8N684	lncRNA	protein
HCG25	Q8N684	lncRNA	protein
KCNQ5-IT1	Q8N684	lncRNA	protein
OOEP-AS1	Q8N684	lncRNA	protein
EZR-AS1	Q8N684	lncRNA	protein
AC092171.4	Q8N684	lncRNA	protein
HOTAIRM1	Q8N684	lncRNA	protein
HOXA-AS2	Q8N684	lncRNA	protein
HOXA-AS3	Q8N684	lncRNA	protein
LINC00174	Q8N684	lncRNA	protein
MAGI2-AS3	Q8N684	lncRNA	protein
STEAP2-AS1	Q8N684	lncRNA	protein
AC006378.2	Q8N684	lncRNA	protein
AC073130.3	Q8N684	lncRNA	protein
ST7-OT4	Q8N684	lncRNA	protein
AC015987.1	Q8N684	lncRNA	protein
ATP6V0E2-AS1	Q8N684	lncRNA	protein
PRKAG2-AS1	Q8N684	lncRNA	protein
GS1-24F4.2	Q8N684	lncRNA	protein
FAM66D	Q8N684	lncRNA	protein
AC022182.1	Q8N684	lncRNA	protein
ZFHX4-AS1	Q8N684	lncRNA	protein
PVT1	Q8N684	lncRNA	protein
AF230666.2	Q8N684	lncRNA	protein
AC083843.1	Q8N684	lncRNA	protein
MIR31HG	Q8N684	lncRNA	protein
RMRP	Q8N684	lncRNA	protein
SMC5-AS1	Q8N684	lncRNA	protein
C9orf147	Q8N684	lncRNA	protein
MIR181A2HG	Q8N684	lncRNA	protein
AL358781.1	Q8N684	lncRNA	protein
ASMTL-AS1	Q8N684	lncRNA	protein
CASK-AS1	Q8N684	lncRNA	protein
JPX	Q8N684	lncRNA	protein
LINC00630	Q8N684	lncRNA	protein
MIR503HG	Q8N684	lncRNA	protein
FMR1-AS1	Q8N684	lncRNA	protein
LINC00894	Q8N684	lncRNA	protein
TMLHE-AS1	Q8N684	lncRNA	protein
LINC00339	Q16630	lncRNA	protein
HYI-AS1	Q16630	lncRNA	protein
GNG12-AS1	Q16630	lncRNA	protein
ZRANB2-AS1	Q16630	lncRNA	protein
ZRANB2-AS2	Q16630	lncRNA	protein
AP4B1-AS1	Q16630	lncRNA	protein
LINC00624	Q16630	lncRNA	protein
FLG-AS1	Q16630	lncRNA	protein
RUSC1-AS1	Q16630	lncRNA	protein
RGS5	Q16630	lncRNA	protein
GAS5-AS1	Q16630	lncRNA	protein
GAS5	Q16630	lncRNA	protein
MIR181A1HG	Q16630	lncRNA	protein
PROSER2-AS1	Q16630	lncRNA	protein
ENTPD1-AS1	Q16630	lncRNA	protein
AP000442.1	Q16630	lncRNA	protein
NEAT1	Q16630	lncRNA	protein
MALAT1	Q16630	lncRNA	protein
RAB30-AS1	Q16630	lncRNA	protein
DISC1FP1	Q16630	lncRNA	protein
A2ML1-AS1	Q16630	lncRNA	protein
IFNG-AS1	Q16630	lncRNA	protein
MAPKAPK5-AS1	Q16630	lncRNA	protein
DLEU2	Q16630	lncRNA	protein
INTS6-AS1	Q16630	lncRNA	protein
RNF219-AS1	Q16630	lncRNA	protein
MIR17HG	Q16630	lncRNA	protein
DCUN1D2-AS	Q16630	lncRNA	protein
LINC00641	Q16630	lncRNA	protein
PRMT5-AS1	Q16630	lncRNA	protein
HIF1A-AS1	Q16630	lncRNA	protein
HIF1A-AS2	Q16630	lncRNA	protein
AL157871.2	Q16630	lncRNA	protein
OIP5-AS1	Q16630	lncRNA	protein
PRC1-AS1	Q16630	lncRNA	protein
AC020663.1	Q16630	lncRNA	protein
AC040173.1	Q16630	lncRNA	protein
LINC00273	Q16630	lncRNA	protein
CRNDE	Q16630	lncRNA	protein
AC009120.6	Q16630	lncRNA	protein
LINC00324	Q16630	lncRNA	protein
SPAG5-AS1	Q16630	lncRNA	protein
AC010761.6	Q16630	lncRNA	protein
AC067852.1	Q16630	lncRNA	protein
HOXB-AS1	Q16630	lncRNA	protein
AC091133.1	Q16630	lncRNA	protein
AC002401.1	Q16630	lncRNA	protein
AC099850.1	Q16630	lncRNA	protein
LINC00470	Q16630	lncRNA	protein
AC012615.1	Q16630	lncRNA	protein
AC005523.2	Q16630	lncRNA	protein
AC005253.2	Q16630	lncRNA	protein
LINC00662	Q16630	lncRNA	protein
AC005616.1	Q16630	lncRNA	protein
LINC00665	Q16630	lncRNA	protein
ZNF571-AS1	Q16630	lncRNA	protein
AC008982.2	Q16630	lncRNA	protein
LIPE-AS1	Q16630	lncRNA	protein
AC079779.4	Q16630	lncRNA	protein
AC007098.1	Q16630	lncRNA	protein
PCBP1-AS1	Q16630	lncRNA	protein
AC016700.3	Q16630	lncRNA	protein
DGUOK-AS1	Q16630	lncRNA	protein
BOLA3-AS1	Q16630	lncRNA	protein
AC010976.2	Q16630	lncRNA	protein
AC092620.2	Q16630	lncRNA	protein
AC009948.5	Q16630	lncRNA	protein
AC068196.1	Q16630	lncRNA	protein
AP001172.2	Q16630	lncRNA	protein
PAXBP1-AS1	Q16630	lncRNA	protein
LINC00310	Q16630	lncRNA	protein
DSCR9	Q16630	lncRNA	protein
MCM3AP-AS1	Q16630	lncRNA	protein
AC026202.3	Q16630	lncRNA	protein
FGD5-AS1	Q16630	lncRNA	protein
EAF1-AS1	Q16630	lncRNA	protein
CCDC13-AS1	Q16630	lncRNA	protein
LIMD1-AS1	Q16630	lncRNA	protein
CYB561D2	Q16630	lncRNA	protein
PSMD6-AS2	Q16630	lncRNA	protein
H1FX-AS1	Q16630	lncRNA	protein
AC016773.1	Q16630	lncRNA	protein
NOP14-AS1	Q16630	lncRNA	protein
DANCR	Q16630	lncRNA	protein
SLC7A11-AS1	Q16630	lncRNA	protein
VCAN-AS1	Q16630	lncRNA	protein
EPB41L4A-AS1	Q16630	lncRNA	protein
AC005618.1	Q16630	lncRNA	protein
PRR7-AS1	Q16630	lncRNA	protein
LINC00240	Q16630	lncRNA	protein
HCG18	Q16630	lncRNA	protein
MDC1-AS1	Q16630	lncRNA	protein
SAPCD1-AS1	Q16630	lncRNA	protein
OOEP-AS1	Q16630	lncRNA	protein
EZR-AS1	Q16630	lncRNA	protein
AC092171.4	Q16630	lncRNA	protein
HOXA-AS2	Q16630	lncRNA	protein
HOXA-AS3	Q16630	lncRNA	protein
AC006378.2	Q16630	lncRNA	protein
AC073130.3	Q16630	lncRNA	protein
ST7-OT4	Q16630	lncRNA	protein
AC015987.1	Q16630	lncRNA	protein
ZFHX4-AS1	Q16630	lncRNA	protein
RMRP	Q16630	lncRNA	protein
SMC5-AS1	Q16630	lncRNA	protein
LINC00476	Q16630	lncRNA	protein
MIR600HG	Q16630	lncRNA	protein
AL358781.1	Q16630	lncRNA	protein
ZFX-AS1	Q16630	lncRNA	protein
GK-AS1	Q16630	lncRNA	protein
JPX	Q16630	lncRNA	protein
SLC25A5-AS1	Q16630	lncRNA	protein
GAS5	O95639	lncRNA	protein
MALAT1	O95639	lncRNA	protein
MIR17HG	O95639	lncRNA	protein
LINC00273	O95639	lncRNA	protein
HOXB-AS1	O95639	lncRNA	protein
LINC00310	O95639	lncRNA	protein
AC083843.1	O95639	lncRNA	protein
RMRP	O95639	lncRNA	protein
GAS5	Q9UKF6	lncRNA	protein
NEAT1	Q9UKF6	lncRNA	protein
MALAT1	Q9UKF6	lncRNA	protein
MIR17HG	Q9UKF6	lncRNA	protein
LINC00273	Q9UKF6	lncRNA	protein
HOXB-AS1	Q9UKF6	lncRNA	protein
LINC00310	Q9UKF6	lncRNA	protein
MALAT1	Q9P2I0	lncRNA	protein
GNG12-AS1	Q10570	lncRNA	protein
MALAT1	Q10570	lncRNA	protein
ARAP1-AS1	Q10570	lncRNA	protein
PRC1-AS1	Q10570	lncRNA	protein
NR2F2-AS1	Q10570	lncRNA	protein
LINC00273	Q10570	lncRNA	protein
HOXB-AS1	Q10570	lncRNA	protein
AC096559.1	Q10570	lncRNA	protein
LINC00310	Q10570	lncRNA	protein
LMCD1-AS1	Q10570	lncRNA	protein
PVT1	Q10570	lncRNA	protein
JPX	Q10570	lncRNA	protein
GNG12-AS1	P33240	lncRNA	protein
ZRANB2-AS1	P33240	lncRNA	protein
LAMTOR5-AS1	P33240	lncRNA	protein
LINC00624	P33240	lncRNA	protein
RUSC1-AS1	P33240	lncRNA	protein
ASH1L-AS1	P33240	lncRNA	protein
GAS5-AS1	P33240	lncRNA	protein
GAS5	P33240	lncRNA	protein
MIR181A1HG	P33240	lncRNA	protein
IDI2-AS1	P33240	lncRNA	protein
ADARB2-AS1	P33240	lncRNA	protein
AL022344.2	P33240	lncRNA	protein
NUTM2A-AS1	P33240	lncRNA	protein
ENTPD1-AS1	P33240	lncRNA	protein
AL139819.1	P33240	lncRNA	protein
AP006621.5	P33240	lncRNA	protein
CARS-AS1	P33240	lncRNA	protein
LINC00958	P33240	lncRNA	protein
AP000442.1	P33240	lncRNA	protein
NEAT1	P33240	lncRNA	protein
MALAT1	P33240	lncRNA	protein
RAB30-AS1	P33240	lncRNA	protein
A2ML1-AS1	P33240	lncRNA	protein
BCDIN3D-AS1	P33240	lncRNA	protein
HOXC-AS2	P33240	lncRNA	protein
HOXC5	P33240	lncRNA	protein
MAPKAPK5-AS1	P33240	lncRNA	protein
AC156455.1	P33240	lncRNA	protein
DLEU2	P33240	lncRNA	protein
DLEU1	P33240	lncRNA	protein
DIAPH3-AS1	P33240	lncRNA	protein
MYCBP2-AS1	P33240	lncRNA	protein
RNF219-AS1	P33240	lncRNA	protein
RBM26-AS1	P33240	lncRNA	protein
MIR17HG	P33240	lncRNA	protein
GPC5-IT1	P33240	lncRNA	protein
GRTP1-AS1	P33240	lncRNA	protein
AL589743.1	P33240	lncRNA	protein
LINC00641	P33240	lncRNA	protein
LINC00519	P33240	lncRNA	protein
HIF1A-AS2	P33240	lncRNA	protein
DIO2-AS1	P33240	lncRNA	protein
AL157871.2	P33240	lncRNA	protein
OIP5-AS1	P33240	lncRNA	protein
GABPB1-AS1	P33240	lncRNA	protein
LINC00926	P33240	lncRNA	protein
USP3-AS1	P33240	lncRNA	protein
LINC00273	P33240	lncRNA	protein
CRNDE	P33240	lncRNA	protein
AC009120.6	P33240	lncRNA	protein
AC009120.3	P33240	lncRNA	protein
LINC00311	P33240	lncRNA	protein
FENDRR	P33240	lncRNA	protein
PITPNA-AS1	P33240	lncRNA	protein
MIR22HG	P33240	lncRNA	protein
COX10-AS1	P33240	lncRNA	protein
SPAG5-AS1	P33240	lncRNA	protein
AC015849.2	P33240	lncRNA	protein
HOXB-AS1	P33240	lncRNA	protein
AC099850.1	P33240	lncRNA	protein
LINC00511	P33240	lncRNA	protein
LINC00470	P33240	lncRNA	protein
AC012615.1	P33240	lncRNA	protein
AC005785.2	P33240	lncRNA	protein
AC010335.1	P33240	lncRNA	protein
LINC00663	P33240	lncRNA	protein
LINC00662	P33240	lncRNA	protein
PTOV1-AS1	P33240	lncRNA	protein
AC079779.4	P33240	lncRNA	protein
AC007098.1	P33240	lncRNA	protein
PCBP1-AS1	P33240	lncRNA	protein
DGUOK-AS1	P33240	lncRNA	protein
AC010976.2	P33240	lncRNA	protein
AC092620.2	P33240	lncRNA	protein
AC009948.5	P33240	lncRNA	protein
AC068196.1	P33240	lncRNA	protein
AC007319.1	P33240	lncRNA	protein
AC006460.2	P33240	lncRNA	protein
ANKRD44-IT1	P33240	lncRNA	protein
CFLAR-AS1	P33240	lncRNA	protein
HM13-AS1	P33240	lncRNA	protein
AP001172.2	P33240	lncRNA	protein
AP000962.2	P33240	lncRNA	protein
LINC00308	P33240	lncRNA	protein
PAXBP1-AS1	P33240	lncRNA	protein
MCM3AP-AS1	P33240	lncRNA	protein
C22orf24	P33240	lncRNA	protein
C22orf34	P33240	lncRNA	protein
AC026202.3	P33240	lncRNA	protein
GRM7-AS3	P33240	lncRNA	protein
GHRLOS	P33240	lncRNA	protein
EAF1-AS1	P33240	lncRNA	protein
SNRK-AS1	P33240	lncRNA	protein
LIMD1-AS1	P33240	lncRNA	protein
FLNB-AS1	P33240	lncRNA	protein
FOXP1-AS1	P33240	lncRNA	protein
MYLK-AS1	P33240	lncRNA	protein
AC083799.1	P33240	lncRNA	protein
IL20RB-AS1	P33240	lncRNA	protein
AC024560.3	P33240	lncRNA	protein
NOP14-AS1	P33240	lncRNA	protein
STX18-AS1	P33240	lncRNA	protein
DANCR	P33240	lncRNA	protein
FAM13A-AS1	P33240	lncRNA	protein
SLC7A11-AS1	P33240	lncRNA	protein
PART1	P33240	lncRNA	protein
LUCAT1	P33240	lncRNA	protein
NR2F1-AS1	P33240	lncRNA	protein
EPB41L4A-AS1	P33240	lncRNA	protein
AC005355.1	P33240	lncRNA	protein
TRPC7-AS1	P33240	lncRNA	protein
PRR7-AS1	P33240	lncRNA	protein
HCG18	P33240	lncRNA	protein
HCP5	P33240	lncRNA	protein
LINC00271	P33240	lncRNA	protein
PSMG3-AS1	P33240	lncRNA	protein
HOXA-AS3	P33240	lncRNA	protein
AC006378.2	P33240	lncRNA	protein
AC073130.3	P33240	lncRNA	protein
ST7-OT4	P33240	lncRNA	protein
ST7-AS2	P33240	lncRNA	protein
AC058791.1	P33240	lncRNA	protein
AC015987.1	P33240	lncRNA	protein
LINC00689	P33240	lncRNA	protein
PVT1	P33240	lncRNA	protein
AC083843.1	P33240	lncRNA	protein
BREA2	P33240	lncRNA	protein
MIR31HG	P33240	lncRNA	protein
LINC00476	P33240	lncRNA	protein
C9orf147	P33240	lncRNA	protein
MIR181A2HG	P33240	lncRNA	protein
AL358781.1	P33240	lncRNA	protein
COL5A1-AS1	P33240	lncRNA	protein
ZFX-AS1	P33240	lncRNA	protein
JPX	P33240	lncRNA	protein
TMLHE-AS1	P33240	lncRNA	protein
GNG12-AS1	Q9H0L4	lncRNA	protein
ZRANB2-AS1	Q9H0L4	lncRNA	protein
AP4B1-AS1	Q9H0L4	lncRNA	protein
LINC00624	Q9H0L4	lncRNA	protein
FLG-AS1	Q9H0L4	lncRNA	protein
RGS5	Q9H0L4	lncRNA	protein
GAS5-AS1	Q9H0L4	lncRNA	protein
GAS5	Q9H0L4	lncRNA	protein
MIR181A1HG	Q9H0L4	lncRNA	protein
IPO9-AS1	Q9H0L4	lncRNA	protein
AKT3-IT1	Q9H0L4	lncRNA	protein
ENTPD1-AS1	Q9H0L4	lncRNA	protein
LINC00958	Q9H0L4	lncRNA	protein
ALKBH3-AS1	Q9H0L4	lncRNA	protein
AP000442.1	Q9H0L4	lncRNA	protein
NEAT1	Q9H0L4	lncRNA	protein
MALAT1	Q9H0L4	lncRNA	protein
AP000462.2	Q9H0L4	lncRNA	protein
A2ML1-AS1	Q9H0L4	lncRNA	protein
HOXC5	Q9H0L4	lncRNA	protein
MAPKAPK5-AS1	Q9H0L4	lncRNA	protein
DLEU2	Q9H0L4	lncRNA	protein
DLEU1	Q9H0L4	lncRNA	protein
RNF219-AS1	Q9H0L4	lncRNA	protein
RBM26-AS1	Q9H0L4	lncRNA	protein
MIR17HG	Q9H0L4	lncRNA	protein
LINC00641	Q9H0L4	lncRNA	protein
DHRS4-AS1	Q9H0L4	lncRNA	protein
LINC00519	Q9H0L4	lncRNA	protein
HIF1A-AS2	Q9H0L4	lncRNA	protein
AL157871.2	Q9H0L4	lncRNA	protein
OIP5-AS1	Q9H0L4	lncRNA	protein
GABPB1-AS1	Q9H0L4	lncRNA	protein
PRC1-AS1	Q9H0L4	lncRNA	protein
LINC00273	Q9H0L4	lncRNA	protein
CRNDE	Q9H0L4	lncRNA	protein
COX10-AS1	Q9H0L4	lncRNA	protein
SPAG5-AS1	Q9H0L4	lncRNA	protein
AC015849.2	Q9H0L4	lncRNA	protein
HOXB-AS1	Q9H0L4	lncRNA	protein
HOXB-AS2	Q9H0L4	lncRNA	protein
AC099850.1	Q9H0L4	lncRNA	protein
TNRC6C-AS1	Q9H0L4	lncRNA	protein
AC012615.1	Q9H0L4	lncRNA	protein
LINC00663	Q9H0L4	lncRNA	protein
LINC00662	Q9H0L4	lncRNA	protein
AC005616.1	Q9H0L4	lncRNA	protein
LINC00665	Q9H0L4	lncRNA	protein
ZNF571-AS1	Q9H0L4	lncRNA	protein
AC007098.1	Q9H0L4	lncRNA	protein
AC010976.2	Q9H0L4	lncRNA	protein
AC092620.2	Q9H0L4	lncRNA	protein
HOXD-AS2	Q9H0L4	lncRNA	protein
AC068196.1	Q9H0L4	lncRNA	protein
ANKRD44-IT1	Q9H0L4	lncRNA	protein
CFLAR-AS1	Q9H0L4	lncRNA	protein
AP001172.2	Q9H0L4	lncRNA	protein
AP000962.2	Q9H0L4	lncRNA	protein
MIR155HG	Q9H0L4	lncRNA	protein
BACH1-IT1	Q9H0L4	lncRNA	protein
LINC00159	Q9H0L4	lncRNA	protein
PAXBP1-AS1	Q9H0L4	lncRNA	protein
DSCR9	Q9H0L4	lncRNA	protein
MCM3AP-AS1	Q9H0L4	lncRNA	protein
C22orf24	Q9H0L4	lncRNA	protein
AC026202.3	Q9H0L4	lncRNA	protein
GHRLOS	Q9H0L4	lncRNA	protein
FGD5-AS1	Q9H0L4	lncRNA	protein
EAF1-AS1	Q9H0L4	lncRNA	protein
SNRK-AS1	Q9H0L4	lncRNA	protein
LIMD1-AS1	Q9H0L4	lncRNA	protein
CACNA2D3-AS1	Q9H0L4	lncRNA	protein
PTPRG-AS1	Q9H0L4	lncRNA	protein
FOXP1-AS1	Q9H0L4	lncRNA	protein
AC083799.1	Q9H0L4	lncRNA	protein
IL20RB-AS1	Q9H0L4	lncRNA	protein
STX18-AS1	Q9H0L4	lncRNA	protein
SLIT2-IT1	Q9H0L4	lncRNA	protein
DANCR	Q9H0L4	lncRNA	protein
SLC7A11-AS1	Q9H0L4	lncRNA	protein
NR2F1-AS1	Q9H0L4	lncRNA	protein
EPB41L4A-AS1	Q9H0L4	lncRNA	protein
TRPC7-AS1	Q9H0L4	lncRNA	protein
HCG18	Q9H0L4	lncRNA	protein
KCNQ5-IT1	Q9H0L4	lncRNA	protein
PSMG3-AS1	Q9H0L4	lncRNA	protein
HOTAIRM1	Q9H0L4	lncRNA	protein
HOXA-AS2	Q9H0L4	lncRNA	protein
HOXA-AS3	Q9H0L4	lncRNA	protein
MAGI2-AS3	Q9H0L4	lncRNA	protein
AC006378.2	Q9H0L4	lncRNA	protein
AC073130.3	Q9H0L4	lncRNA	protein
AC015987.1	Q9H0L4	lncRNA	protein
AF131215.4	Q9H0L4	lncRNA	protein
CASC9	Q9H0L4	lncRNA	protein
MIR31HG	Q9H0L4	lncRNA	protein
MIR181A2HG	Q9H0L4	lncRNA	protein
AL358781.1	Q9H0L4	lncRNA	protein
JPX	Q9H0L4	lncRNA	protein
LINC00630	Q9H0L4	lncRNA	protein
LINC00894	Q9H0L4	lncRNA	protein
TMLHE-AS1	Q9H0L4	lncRNA	protein
FLG-AS1	Q53F19	lncRNA	protein
GAS5	Q53F19	lncRNA	protein
ENTPD1-AS1	Q53F19	lncRNA	protein
MALAT1	Q53F19	lncRNA	protein
ALG9-IT1	Q53F19	lncRNA	protein
MIR17HG	Q53F19	lncRNA	protein
GPC6-AS2	Q53F19	lncRNA	protein
LINC00871	Q53F19	lncRNA	protein
AC068831.6	Q53F19	lncRNA	protein
LINC00273	Q53F19	lncRNA	protein
MIR22HG	Q53F19	lncRNA	protein
LINC00324	Q53F19	lncRNA	protein
NBR2	Q53F19	lncRNA	protein
LINC00504	Q53F19	lncRNA	protein
LY86-AS1	Q53F19	lncRNA	protein
HOXA-AS3	Q53F19	lncRNA	protein
ZFHX4-AS1	Q53F19	lncRNA	protein
LINC00535	Q53F19	lncRNA	protein
RMRP	Q53F19	lncRNA	protein
PINK1-AS	Q9Y3I0	lncRNA	protein
EFCAB14-AS1	Q9Y3I0	lncRNA	protein
GNG12-AS1	Q9Y3I0	lncRNA	protein
FLG-AS1	Q9Y3I0	lncRNA	protein
GAS5	Q9Y3I0	lncRNA	protein
LINC00856	Q9Y3I0	lncRNA	protein
NEAT1	Q9Y3I0	lncRNA	protein
MALAT1	Q9Y3I0	lncRNA	protein
HOTAIR	Q9Y3I0	lncRNA	protein
DLEU2	Q9Y3I0	lncRNA	protein
DLEU1	Q9Y3I0	lncRNA	protein
MIR17HG	Q9Y3I0	lncRNA	protein
GPC6-AS2	Q9Y3I0	lncRNA	protein
LINC00871	Q9Y3I0	lncRNA	protein
AL157871.2	Q9Y3I0	lncRNA	protein
LINC00638	Q9Y3I0	lncRNA	protein
PRC1-AS1	Q9Y3I0	lncRNA	protein
AC008731.1	Q9Y3I0	lncRNA	protein
LINC00273	Q9Y3I0	lncRNA	protein
LINC00311	Q9Y3I0	lncRNA	protein
MIR22HG	Q9Y3I0	lncRNA	protein
LINC00324	Q9Y3I0	lncRNA	protein
HOXB-AS1	Q9Y3I0	lncRNA	protein
AC005616.1	Q9Y3I0	lncRNA	protein
PTOV1-AS1	Q9Y3I0	lncRNA	protein
AC144450.1	Q9Y3I0	lncRNA	protein
SLC8A1-AS1	Q9Y3I0	lncRNA	protein
PCBP1-AS1	Q9Y3I0	lncRNA	protein
BOLA3-AS1	Q9Y3I0	lncRNA	protein
AC010976.2	Q9Y3I0	lncRNA	protein
AC131097.3	Q9Y3I0	lncRNA	protein
C22orf24	Q9Y3I0	lncRNA	protein
ZNF197-AS1	Q9Y3I0	lncRNA	protein
H1FX-AS1	Q9Y3I0	lncRNA	protein
AC024560.3	Q9Y3I0	lncRNA	protein
NOP14-AS1	Q9Y3I0	lncRNA	protein
LINC00504	Q9Y3I0	lncRNA	protein
LINC00989	Q9Y3I0	lncRNA	protein
PRR7-AS1	Q9Y3I0	lncRNA	protein
ST7-AS2	Q9Y3I0	lncRNA	protein
AC015987.1	Q9Y3I0	lncRNA	protein
NDUFB2-AS1	Q9Y3I0	lncRNA	protein
PRKAG2-AS1	Q9Y3I0	lncRNA	protein
LINC00535	Q9Y3I0	lncRNA	protein
MIR31HG	Q9Y3I0	lncRNA	protein
RMRP	Q9Y3I0	lncRNA	protein
PINK1-AS	Q9UGR2	lncRNA	protein
ZMYM4-AS1	Q9UGR2	lncRNA	protein
EFCAB14-AS1	Q9UGR2	lncRNA	protein
GNG12-AS1	Q9UGR2	lncRNA	protein
ZRANB2-AS1	Q9UGR2	lncRNA	protein
GAS5	Q9UGR2	lncRNA	protein
IDI2-AS1	Q9UGR2	lncRNA	protein
CELF2-AS2	Q9UGR2	lncRNA	protein
PROSER2-AS1	Q9UGR2	lncRNA	protein
NUTM2A-AS1	Q9UGR2	lncRNA	protein
ENTPD1-AS1	Q9UGR2	lncRNA	protein
AL139819.1	Q9UGR2	lncRNA	protein
SBF2-AS1	Q9UGR2	lncRNA	protein
AP000442.1	Q9UGR2	lncRNA	protein
NEAT1	Q9UGR2	lncRNA	protein
MALAT1	Q9UGR2	lncRNA	protein
AP000462.2	Q9UGR2	lncRNA	protein
A2ML1-AS1	Q9UGR2	lncRNA	protein
BCDIN3D-AS1	Q9UGR2	lncRNA	protein
MED4-AS1	Q9UGR2	lncRNA	protein
DLEU2	Q9UGR2	lncRNA	protein
DLEU1	Q9UGR2	lncRNA	protein
RNF219-AS1	Q9UGR2	lncRNA	protein
MIR17HG	Q9UGR2	lncRNA	protein
AL162497.1	Q9UGR2	lncRNA	protein
LINC00641	Q9UGR2	lncRNA	protein
HIF1A-AS2	Q9UGR2	lncRNA	protein
AL157871.2	Q9UGR2	lncRNA	protein
OIP5-AS1	Q9UGR2	lncRNA	protein
USP3-AS1	Q9UGR2	lncRNA	protein
PRC1-AS1	Q9UGR2	lncRNA	protein
AC020663.1	Q9UGR2	lncRNA	protein
LINC00273	Q9UGR2	lncRNA	protein
CRNDE	Q9UGR2	lncRNA	protein
AC009120.6	Q9UGR2	lncRNA	protein
LINC00324	Q9UGR2	lncRNA	protein
COX10-AS1	Q9UGR2	lncRNA	protein
SPAG5-AS1	Q9UGR2	lncRNA	protein
AC099850.1	Q9UGR2	lncRNA	protein
LINC00662	Q9UGR2	lncRNA	protein
LINC00665	Q9UGR2	lncRNA	protein
ZNF571-AS1	Q9UGR2	lncRNA	protein
AC007098.1	Q9UGR2	lncRNA	protein
PCBP1-AS1	Q9UGR2	lncRNA	protein
BOLA3-AS1	Q9UGR2	lncRNA	protein
AC092620.2	Q9UGR2	lncRNA	protein
CERS6-AS1	Q9UGR2	lncRNA	protein
HOXD-AS2	Q9UGR2	lncRNA	protein
AC007319.1	Q9UGR2	lncRNA	protein
AC006460.2	Q9UGR2	lncRNA	protein
SATB2-AS1	Q9UGR2	lncRNA	protein
AC079610.1	Q9UGR2	lncRNA	protein
PAXBP1-AS1	Q9UGR2	lncRNA	protein
LINC00310	Q9UGR2	lncRNA	protein
DSCR9	Q9UGR2	lncRNA	protein
MIAT	Q9UGR2	lncRNA	protein
AC026202.3	Q9UGR2	lncRNA	protein
FGD5-AS1	Q9UGR2	lncRNA	protein
EAF1-AS1	Q9UGR2	lncRNA	protein
SNRK-AS1	Q9UGR2	lncRNA	protein
LIMD1-AS1	Q9UGR2	lncRNA	protein
PTPRG-AS1	Q9UGR2	lncRNA	protein
IL20RB-AS1	Q9UGR2	lncRNA	protein
AC007620.3	Q9UGR2	lncRNA	protein
EHHADH-AS1	Q9UGR2	lncRNA	protein
OCIAD1-AS1	Q9UGR2	lncRNA	protein
SLC7A11-AS1	Q9UGR2	lncRNA	protein
HHIP-AS1	Q9UGR2	lncRNA	protein
VCAN-AS1	Q9UGR2	lncRNA	protein
NR2F1-AS1	Q9UGR2	lncRNA	protein
HCG11	Q9UGR2	lncRNA	protein
MYB-AS1	Q9UGR2	lncRNA	protein
HOXA-AS3	Q9UGR2	lncRNA	protein
MAGI2-AS3	Q9UGR2	lncRNA	protein
