source_node	target_node	Source Node Attribute	Target Node Attribute
n340905	Q15717	lncRNA	protein
n340911	Q13148	lncRNA	protein
n340921	P31483	lncRNA	protein
n340921	P35637	lncRNA	protein
n340921	Q07955	lncRNA	protein
n340921	Q49AS9	lncRNA	protein
n340922	Q07955	lncRNA	protein
n340924	P26599	lncRNA	protein
n340944	Q15717	lncRNA	protein
n340950	P35637	lncRNA	protein
n340966	P35637	lncRNA	protein
n340970	P31483	lncRNA	protein
n340970	Q15717	lncRNA	protein
n340974	O00425	lncRNA	protein
n340974	Q9NZI8	lncRNA	protein
n340974	Q9Y6M1	lncRNA	protein
n340980	O00425	lncRNA	protein
n340980	Q9H9G7	lncRNA	protein
n340980	Q9HCK5	lncRNA	protein
n340980	Q9UKV8	lncRNA	protein
n340980	Q9UL18	lncRNA	protein
n340981	O00425	lncRNA	protein
n340981	P35637	lncRNA	protein
n340981	Q01844	lncRNA	protein
n340981	Q15717	lncRNA	protein
n340981	Q86X94	lncRNA	protein
n340981	Q9HCE1	lncRNA	protein
n340981	Q9NZI8	lncRNA	protein
n340981	Q9Y6M1	lncRNA	protein
n341011	P26599	lncRNA	protein
n341011	P35637	lncRNA	protein
n341011	Q13148	lncRNA	protein
n341012	P26599	lncRNA	protein
n341017	P35637	lncRNA	protein
n341017	Q13148	lncRNA	protein
n341017	Q15717	lncRNA	protein
n341017	Q86X94	lncRNA	protein
n341034	Q13148	lncRNA	protein
n341044	O00425	lncRNA	protein
n341044	P26599	lncRNA	protein
n341044	P31483	lncRNA	protein
n341044	P35637	lncRNA	protein
n341044	Q01844	lncRNA	protein
n341044	Q07955	lncRNA	protein
n341044	Q13148	lncRNA	protein
n341044	Q15717	lncRNA	protein
n341044	Q49AS9	lncRNA	protein
n341044	Q86X94	lncRNA	protein
n341044	Q8NDV7	lncRNA	protein
n341044	Q96PU8	lncRNA	protein
n341044	Q9H9G7	lncRNA	protein
n341044	Q9HCE1	lncRNA	protein
n341044	Q9HCJ0	lncRNA	protein
n341044	Q9HCK5	lncRNA	protein
n341044	Q9NZI8	lncRNA	protein
n341044	Q9UKV8	lncRNA	protein
n341044	Q9UL18	lncRNA	protein
n341044	Q9UPQ9	lncRNA	protein
n341044	Q9Y6M1	lncRNA	protein
n341049	O00425	lncRNA	protein
n341049	P26599	lncRNA	protein
n341049	P31483	lncRNA	protein
n341049	P35637	lncRNA	protein
n341049	Q01844	lncRNA	protein
n341049	Q07955	lncRNA	protein
n341049	Q13148	lncRNA	protein
n341049	Q15717	lncRNA	protein
n341049	Q49AS9	lncRNA	protein
n341049	Q86X94	lncRNA	protein
n341049	Q9H9G7	lncRNA	protein
n341049	Q9HCK5	lncRNA	protein
n341049	Q9NZI8	lncRNA	protein
n341049	Q9UKV8	lncRNA	protein
n341049	Q9UL18	lncRNA	protein
n341050	P31483	lncRNA	protein
n341073	Q15717	lncRNA	protein
n341076	Q13148	lncRNA	protein
n341076	Q9HCE1	lncRNA	protein
n341079	Q13148	lncRNA	protein
n341081	Q15717	lncRNA	protein
n341082	O00425	lncRNA	protein
n341082	Q07955	lncRNA	protein
n341084	O00425	lncRNA	protein
n341087	P35637	lncRNA	protein
n341087	Q01844	lncRNA	protein
n341087	Q15717	lncRNA	protein
n341092	P35637	lncRNA	protein
n341094	O00425	lncRNA	protein
n341094	P35637	lncRNA	protein
n341094	Q01844	lncRNA	protein
n341094	Q07955	lncRNA	protein
n341094	Q15717	lncRNA	protein
n341094	Q9NZI8	lncRNA	protein
n341094	Q9Y6M1	lncRNA	protein
n341096	O00425	lncRNA	protein
n341096	Q15717	lncRNA	protein
n341096	Q49AS9	lncRNA	protein
n341097	Q15717	lncRNA	protein
n341125	Q13148	lncRNA	protein
n341129	P26599	lncRNA	protein
n341142	Q15717	lncRNA	protein
n341148	B7ZL34	lncRNA	protein
n341148	Q15717	lncRNA	protein
n341148	Q9Y6M1	lncRNA	protein
n341158	O00425	lncRNA	protein
n341158	P35637	lncRNA	protein
n341158	Q13148	lncRNA	protein
n341158	Q15717	lncRNA	protein
n341158	Q9NZI8	lncRNA	protein
n341158	Q9Y6M1	lncRNA	protein
n341180	O00425	lncRNA	protein
n341180	Q15717	lncRNA	protein
n341180	Q9NZI8	lncRNA	protein
n341180	Q9UKV8	lncRNA	protein
n341180	Q9Y6M1	lncRNA	protein
n341205	P26599	lncRNA	protein
n341208	Q15717	lncRNA	protein
n341211	Q07955	lncRNA	protein
n341227	B7ZL34	lncRNA	protein
n341227	Q15717	lncRNA	protein
n341230	Q07955	lncRNA	protein
n341234	Q15717	lncRNA	protein
n341234	Q9H9G7	lncRNA	protein
n341234	Q9HCK5	lncRNA	protein
n341234	Q9UKV8	lncRNA	protein
n341234	Q9UL18	lncRNA	protein
n341236	Q15717	lncRNA	protein
n341238	O00425	lncRNA	protein
n341238	Q15717	lncRNA	protein
n341238	Q49AS9	lncRNA	protein
n341238	Q9Y6M1	lncRNA	protein
n341245	O00425	lncRNA	protein
n341245	P26599	lncRNA	protein
n341245	P31483	lncRNA	protein
n341245	P35637	lncRNA	protein
n341245	Q49AS9	lncRNA	protein
n341245	Q9HCE1	lncRNA	protein
n341245	Q9NZI8	lncRNA	protein
n341245	Q9Y6M1	lncRNA	protein
n341261	Q15717	lncRNA	protein
n341261	Q9NZI8	lncRNA	protein
n341264	O00425	lncRNA	protein
n341264	Q13148	lncRNA	protein
n341264	Q15717	lncRNA	protein
n341264	Q49AS9	lncRNA	protein
n341274	P35637	lncRNA	protein
n341274	Q15717	lncRNA	protein
n341274	Q9NZI8	lncRNA	protein
n341290	P35637	lncRNA	protein
n341290	Q07955	lncRNA	protein
n341290	Q15717	lncRNA	protein
n341290	Q49AS9	lncRNA	protein
n341290	Q9NZI8	lncRNA	protein
n341290	Q9Y6M1	lncRNA	protein
n341291	O00425	lncRNA	protein
n341291	P26599	lncRNA	protein
n341291	P35637	lncRNA	protein
n341291	Q15717	lncRNA	protein
n341291	Q49AS9	lncRNA	protein
n341296	Q15717	lncRNA	protein
n341296	Q49AS9	lncRNA	protein
n341297	O00425	lncRNA	protein
n341298	P26599	lncRNA	protein
n341298	Q15717	lncRNA	protein
n341298	Q86X94	lncRNA	protein
n341301	P35637	lncRNA	protein
n341302	Q15717	lncRNA	protein
n341305	Q9NZI8	lncRNA	protein
n341308	O00425	lncRNA	protein
n341308	Q07955	lncRNA	protein
n341308	Q15717	lncRNA	protein
n341308	Q9NZI8	lncRNA	protein
n341313	O00425	lncRNA	protein
n341313	Q9Y6M1	lncRNA	protein
n341319	P26599	lncRNA	protein
n341324	Q15717	lncRNA	protein
n341324	Q9H9G7	lncRNA	protein
n341324	Q9HCK5	lncRNA	protein
n341324	Q9UKV8	lncRNA	protein
n341324	Q9UL18	lncRNA	protein
n341328	O00425	lncRNA	protein
n341328	Q15717	lncRNA	protein
n341330	B7ZL34	lncRNA	protein
n341330	O00425	lncRNA	protein
n341330	P35637	lncRNA	protein
n341330	Q01844	lncRNA	protein
n341330	Q15717	lncRNA	protein
n341330	Q86X94	lncRNA	protein
n341330	Q96PU8	lncRNA	protein
n341330	Q9HCE1	lncRNA	protein
n341330	Q9NZI8	lncRNA	protein
n341330	Q9Y6M1	lncRNA	protein
n341334	Q13148	lncRNA	protein
n341340	Q15717	lncRNA	protein
n341340	Q9UKV8	lncRNA	protein
n341345	B7ZL34	lncRNA	protein
n341345	O00425	lncRNA	protein
n341345	Q15717	lncRNA	protein
n341345	Q86X94	lncRNA	protein
n341345	Q9H9G7	lncRNA	protein
n341345	Q9HCK5	lncRNA	protein
n341345	Q9NZI8	lncRNA	protein
n341345	Q9UKV8	lncRNA	protein
n341345	Q9UL18	lncRNA	protein
n341345	Q9Y6M1	lncRNA	protein
n341358	O00425	lncRNA	protein
n341358	Q9NZI8	lncRNA	protein
n341365	Q07955	lncRNA	protein
n341368	P35637	lncRNA	protein
n341368	Q15717	lncRNA	protein
n341369	O00425	lncRNA	protein
n341369	P35637	lncRNA	protein
n341369	Q9NZI8	lncRNA	protein
n341373	O00425	lncRNA	protein
n341373	Q01844	lncRNA	protein
n341373	Q15717	lncRNA	protein
n341373	Q9Y6M1	lncRNA	protein
n341376	P26599	lncRNA	protein
n341376	P35637	lncRNA	protein
n341376	Q01844	lncRNA	protein
n341376	Q15717	lncRNA	protein
n341376	Q86X94	lncRNA	protein
n341384	Q9Y6M1	lncRNA	protein
n341398	O00425	lncRNA	protein
n341400	O00425	lncRNA	protein
n341400	Q15717	lncRNA	protein
n341406	Q13148	lncRNA	protein
n341414	P26599	lncRNA	protein
n341417	Q15717	lncRNA	protein
n341443	O00425	lncRNA	protein
n341443	Q9NZI8	lncRNA	protein
n341446	P26599	lncRNA	protein
n341449	P26599	lncRNA	protein
n341449	Q15717	lncRNA	protein
n341452	P35637	lncRNA	protein
n341453	O00425	lncRNA	protein
n341453	P35637	lncRNA	protein
n341453	Q01844	lncRNA	protein
n341453	Q15717	lncRNA	protein
n341453	Q9NZI8	lncRNA	protein
n341453	Q9Y6M1	lncRNA	protein
n341459	O00425	lncRNA	protein
n341459	P35637	lncRNA	protein
n341459	Q15717	lncRNA	protein
n341459	Q86X94	lncRNA	protein
n341459	Q9NZI8	lncRNA	protein
n341460	Q9NZI8	lncRNA	protein
n341460	Q9Y6M1	lncRNA	protein
n341465	Q15717	lncRNA	protein
n341468	O00425	lncRNA	protein
n341479	Q15717	lncRNA	protein
n341479	Q9H9G7	lncRNA	protein
n341479	Q9HCK5	lncRNA	protein
n341479	Q9UKV8	lncRNA	protein
n341479	Q9UL18	lncRNA	protein
n341485	O00425	lncRNA	protein
n341486	B7ZL34	lncRNA	protein
n341486	O00425	lncRNA	protein
n341486	P35637	lncRNA	protein
n341486	Q01844	lncRNA	protein
n341486	Q15717	lncRNA	protein
n341486	Q49AS9	lncRNA	protein
n341486	Q9HCE1	lncRNA	protein
n341486	Q9NZI8	lncRNA	protein
n341486	Q9Y6M1	lncRNA	protein
n341490	B7ZL34	lncRNA	protein
n341490	O00425	lncRNA	protein
n341490	P26599	lncRNA	protein
n341490	P35637	lncRNA	protein
n341490	Q01844	lncRNA	protein
n341490	Q15717	lncRNA	protein
n341490	Q49AS9	lncRNA	protein
n341490	Q9H9G7	lncRNA	protein
n341490	Q9HCK5	lncRNA	protein
n341490	Q9NZI8	lncRNA	protein
n341490	Q9UKV8	lncRNA	protein
n341490	Q9UL18	lncRNA	protein
n341490	Q9Y6M1	lncRNA	protein
n341492	Q9H9G7	lncRNA	protein
n341492	Q9HCK5	lncRNA	protein
n341492	Q9NZI8	lncRNA	protein
n341492	Q9UKV8	lncRNA	protein
n341492	Q9UL18	lncRNA	protein
n341503	P26599	lncRNA	protein
n341517	Q13148	lncRNA	protein
n341518	P26599	lncRNA	protein
n341518	P35637	lncRNA	protein
n341525	Q13148	lncRNA	protein
n341527	Q9NZI8	lncRNA	protein
n341528	Q13148	lncRNA	protein
n341528	Q15717	lncRNA	protein
n341535	O00425	lncRNA	protein
n341535	Q13148	lncRNA	protein
n341535	Q9Y6M1	lncRNA	protein
n341542	Q13148	lncRNA	protein
n341546	Q15717	lncRNA	protein
n341550	Q15717	lncRNA	protein
n341556	P35637	lncRNA	protein
n341556	Q13148	lncRNA	protein
n341556	Q9Y6M1	lncRNA	protein
n341566	Q15717	lncRNA	protein
n341568	P35637	lncRNA	protein
n341568	Q13148	lncRNA	protein
n341568	Q15717	lncRNA	protein
n341568	Q9HCE1	lncRNA	protein
n341569	O00425	lncRNA	protein
n341569	P35637	lncRNA	protein
n341569	Q15717	lncRNA	protein
n341569	Q9NZI8	lncRNA	protein
n341569	Q9Y6M1	lncRNA	protein
n341570	P35637	lncRNA	protein
n341570	Q15717	lncRNA	protein
n341570	Q86X94	lncRNA	protein
n341574	Q13148	lncRNA	protein
n341582	Q15717	lncRNA	protein
n341587	P35637	lncRNA	protein
n341590	Q13148	lncRNA	protein
n341590	Q15717	lncRNA	protein
n341592	P26599	lncRNA	protein
n341592	Q96PU8	lncRNA	protein
n341599	P26599	lncRNA	protein
n341599	Q49AS9	lncRNA	protein
n341607	P31483	lncRNA	protein
n341607	Q49AS9	lncRNA	protein
n341608	P26599	lncRNA	protein
n341633	P31483	lncRNA	protein
n341637	Q15717	lncRNA	protein
n341643	Q13148	lncRNA	protein
n341643	Q15717	lncRNA	protein
n341643	Q9NZI8	lncRNA	protein
n341646	O00425	lncRNA	protein
n341646	Q15717	lncRNA	protein
n341646	Q9NZI8	lncRNA	protein
n341646	Q9Y6M1	lncRNA	protein
n341659	Q15717	lncRNA	protein
n341663	P35637	lncRNA	protein
n341680	Q15717	lncRNA	protein
n341702	Q9NZI8	lncRNA	protein
n341704	P26599	lncRNA	protein
n341705	Q15717	lncRNA	protein
n341721	Q9Y6M1	lncRNA	protein
n341723	O00425	lncRNA	protein
n341725	Q15717	lncRNA	protein
n341725	Q9Y6M1	lncRNA	protein
n341727	O00425	lncRNA	protein
n341727	P35637	lncRNA	protein
n341727	Q15717	lncRNA	protein
n341735	P35637	lncRNA	protein
n341737	P35637	lncRNA	protein
n341737	Q15717	lncRNA	protein
n341739	O00425	lncRNA	protein
n341739	P35637	lncRNA	protein
n341742	Q01844	lncRNA	protein
n341742	Q13148	lncRNA	protein
n341742	Q15717	lncRNA	protein
n341742	Q9Y6M1	lncRNA	protein
n341743	O00425	lncRNA	protein
n341743	Q15717	lncRNA	protein
n341743	Q9NZI8	lncRNA	protein
n341743	Q9Y6M1	lncRNA	protein
n341748	Q13148	lncRNA	protein
n341752	B7ZL34	lncRNA	protein
n341752	O00425	lncRNA	protein
n341752	P26599	lncRNA	protein
n341752	Q15717	lncRNA	protein
n341757	O00425	lncRNA	protein
n341757	Q13148	lncRNA	protein
n341760	O00425	lncRNA	protein
n341761	Q15717	lncRNA	protein
n341770	P35637	lncRNA	protein
n341770	Q15717	lncRNA	protein
n341770	Q9Y6M1	lncRNA	protein
n341775	Q07955	lncRNA	protein
n341783	O00425	lncRNA	protein
n341783	P26599	lncRNA	protein
n341783	P35637	lncRNA	protein
n341783	Q15717	lncRNA	protein
n341783	Q9NZI8	lncRNA	protein
n341783	Q9UKV8	lncRNA	protein
n341783	Q9Y6M1	lncRNA	protein
n341784	Q15717	lncRNA	protein
n341786	Q13148	lncRNA	protein
n341787	Q15717	lncRNA	protein
n341809	Q49AS9	lncRNA	protein
n341813	Q9Y6M1	lncRNA	protein
n341819	O00425	lncRNA	protein
n341819	Q07955	lncRNA	protein
n341819	Q9NZI8	lncRNA	protein
n341819	Q9Y6M1	lncRNA	protein
n341821	O00425	lncRNA	protein
n341824	Q9NZI8	lncRNA	protein
n341826	Q9Y6M1	lncRNA	protein
n341835	Q01844	lncRNA	protein
n341835	Q13148	lncRNA	protein
n341835	Q15717	lncRNA	protein
n341835	Q86X94	lncRNA	protein
n341836	B7ZL34	lncRNA	protein
n341836	O00425	lncRNA	protein
n341836	P31483	lncRNA	protein
n341836	P35637	lncRNA	protein
n341836	Q01844	lncRNA	protein
n341836	Q13148	lncRNA	protein
n341836	Q15717	lncRNA	protein
n341836	Q49AS9	lncRNA	protein
n341836	Q86X94	lncRNA	protein
n341836	Q8NDV7	lncRNA	protein
n341836	Q9H9G7	lncRNA	protein
n341836	Q9HCE1	lncRNA	protein
n341836	Q9HCJ0	lncRNA	protein
n341836	Q9HCK5	lncRNA	protein
n341836	Q9NZI8	lncRNA	protein
n341836	Q9UKV8	lncRNA	protein
n341836	Q9UL18	lncRNA	protein
n341836	Q9UPQ9	lncRNA	protein
n341836	Q9Y6M1	lncRNA	protein
n341846	O00425	lncRNA	protein
n341846	Q15717	lncRNA	protein
n341846	Q96PU8	lncRNA	protein
n341846	Q9NZI8	lncRNA	protein
n341846	Q9Y6M1	lncRNA	protein
n341849	P26599	lncRNA	protein
n341849	P35637	lncRNA	protein
n341849	Q15717	lncRNA	protein
n341862	Q01844	lncRNA	protein
n341873	B7ZL34	lncRNA	protein
n341878	Q15717	lncRNA	protein
n341884	O00425	lncRNA	protein
n341884	P31483	lncRNA	protein
n341884	Q15717	lncRNA	protein
n341884	Q9Y6M1	lncRNA	protein
n341903	O00425	lncRNA	protein
n341903	P35637	lncRNA	protein
n341903	Q01844	lncRNA	protein
n341903	Q15717	lncRNA	protein
n341903	Q9NZI8	lncRNA	protein
n341904	Q49AS9	lncRNA	protein
n341937	O00425	lncRNA	protein
n341937	Q9UKV8	lncRNA	protein
n341941	P35637	lncRNA	protein
n341941	Q01844	lncRNA	protein
n341941	Q86X94	lncRNA	protein
n341949	P35637	lncRNA	protein
n341956	Q15717	lncRNA	protein
n341975	O00425	lncRNA	protein
n341975	Q15717	lncRNA	protein
n341975	Q9Y6M1	lncRNA	protein
n341985	P35637	lncRNA	protein
n341991	Q13148	lncRNA	protein
n341993	Q15717	lncRNA	protein
n341997	O00425	lncRNA	protein
n341997	Q9H9G7	lncRNA	protein
n341997	Q9HCK5	lncRNA	protein
n341997	Q9UKV8	lncRNA	protein
n341997	Q9UL18	lncRNA	protein
n342010	P31483	lncRNA	protein
n342010	Q01844	lncRNA	protein
n342010	Q15717	lncRNA	protein
n342010	Q49AS9	lncRNA	protein
n342029	O00425	lncRNA	protein
n342029	Q15717	lncRNA	protein
n342029	Q9Y6M1	lncRNA	protein
n342030	O00425	lncRNA	protein
n342030	P35637	lncRNA	protein
n342030	Q01844	lncRNA	protein
n342030	Q15717	lncRNA	protein
n342030	Q9H9G7	lncRNA	protein
n342030	Q9HCE1	lncRNA	protein
n342030	Q9HCK5	lncRNA	protein
n342030	Q9NZI8	lncRNA	protein
n342030	Q9UKV8	lncRNA	protein
n342030	Q9UL18	lncRNA	protein
n342030	Q9Y6M1	lncRNA	protein
n342041	O00425	lncRNA	protein
n342043	Q15717	lncRNA	protein
n342044	Q13148	lncRNA	protein
n342045	Q07955	lncRNA	protein
n342045	Q15717	lncRNA	protein
n342045	Q49AS9	lncRNA	protein
n342046	Q07955	lncRNA	protein
n342046	Q15717	lncRNA	protein
n342049	O00425	lncRNA	protein
n342049	Q07955	lncRNA	protein
n342049	Q9NZI8	lncRNA	protein
n342053	Q9UKV8	lncRNA	protein
n342055	Q07955	lncRNA	protein
n342055	Q15717	lncRNA	protein
n342055	Q49AS9	lncRNA	protein
n342056	B7ZL34	lncRNA	protein
n342056	O00425	lncRNA	protein
n342056	P31483	lncRNA	protein
n342056	P35637	lncRNA	protein
n342056	Q01844	lncRNA	protein
n342056	Q13148	lncRNA	protein
n342056	Q15717	lncRNA	protein
n342056	Q49AS9	lncRNA	protein
n342056	Q86X94	lncRNA	protein
n342056	Q9HCE1	lncRNA	protein
n342056	Q9NZI8	lncRNA	protein
n342056	Q9Y6M1	lncRNA	protein
n342066	Q13148	lncRNA	protein
n342077	O00425	lncRNA	protein
n342088	Q15717	lncRNA	protein
n342088	Q49AS9	lncRNA	protein
n342101	Q13148	lncRNA	protein
n342101	Q15717	lncRNA	protein
n342101	Q9NZI8	lncRNA	protein
n342106	O00425	lncRNA	protein
n342106	P35637	lncRNA	protein
n342106	Q15717	lncRNA	protein
n342106	Q9NZI8	lncRNA	protein
n342106	Q9Y6M1	lncRNA	protein
n342108	P35637	lncRNA	protein
n342115	P35637	lncRNA	protein
n342116	P31483	lncRNA	protein
n342116	P35637	lncRNA	protein
n342116	Q13148	lncRNA	protein
n342116	Q15717	lncRNA	protein
n342116	Q49AS9	lncRNA	protein
n342116	Q9Y6M1	lncRNA	protein
n342118	O00425	lncRNA	protein
n342118	P31483	lncRNA	protein
n342118	P35637	lncRNA	protein
n342118	Q01844	lncRNA	protein
n342118	Q15717	lncRNA	protein
n342118	Q49AS9	lncRNA	protein
n342118	Q9HCE1	lncRNA	protein
n342118	Q9NZI8	lncRNA	protein
n342118	Q9Y6M1	lncRNA	protein
n342120	Q13148	lncRNA	protein
n342129	Q15717	lncRNA	protein
n342135	P35637	lncRNA	protein
n342135	Q01844	lncRNA	protein
n342135	Q15717	lncRNA	protein
n342135	Q9H9G7	lncRNA	protein
n342135	Q9HCE1	lncRNA	protein
n342135	Q9HCK5	lncRNA	protein
n342135	Q9UKV8	lncRNA	protein
n342135	Q9UL18	lncRNA	protein
n342138	Q49AS9	lncRNA	protein
n342140	Q15717	lncRNA	protein
n342150	P26599	lncRNA	protein
n342150	Q13148	lncRNA	protein
n342150	Q15717	lncRNA	protein
n342150	Q49AS9	lncRNA	protein
n342157	O00425	lncRNA	protein
n342157	P35637	lncRNA	protein
n342157	Q01844	lncRNA	protein
n342157	Q15717	lncRNA	protein
n342157	Q9NZI8	lncRNA	protein
n342158	O00425	lncRNA	protein
n342158	Q13148	lncRNA	protein
n342158	Q15717	lncRNA	protein
n342162	Q13148	lncRNA	protein
n342162	Q15717	lncRNA	protein
n342162	Q49AS9	lncRNA	protein
n342183	O00425	lncRNA	protein
n342192	Q13148	lncRNA	protein
n342192	Q15717	lncRNA	protein
n342195	Q01844	lncRNA	protein
n342195	Q15717	lncRNA	protein
n342202	B7ZL34	lncRNA	protein
n342202	O00425	lncRNA	protein
n342202	P26599	lncRNA	protein
n342202	Q07955	lncRNA	protein
n342202	Q96PU8	lncRNA	protein
n342202	Q9NZI8	lncRNA	protein
n342202	Q9Y6M1	lncRNA	protein
n342203	O00425	lncRNA	protein
n342203	P26599	lncRNA	protein
n342203	P35637	lncRNA	protein
n342203	Q01844	lncRNA	protein
n342203	Q07955	lncRNA	protein
n342203	Q15717	lncRNA	protein
n342203	Q9NZI8	lncRNA	protein
n342203	Q9UKV8	lncRNA	protein
n342203	Q9Y6M1	lncRNA	protein
n342204	P26599	lncRNA	protein
n342204	Q07955	lncRNA	protein
n342205	Q15717	lncRNA	protein
n342206	Q9NZI8	lncRNA	protein
n342219	P35637	lncRNA	protein
n342219	Q07955	lncRNA	protein
n342219	Q15717	lncRNA	protein
n342219	Q86X94	lncRNA	protein
n342226	Q15717	lncRNA	protein
n342230	P35637	lncRNA	protein
n342230	Q01844	lncRNA	protein
n342230	Q86X94	lncRNA	protein
n342230	Q9NZI8	lncRNA	protein
n342230	Q9Y6M1	lncRNA	protein
n342231	B7ZL34	lncRNA	protein
n342232	Q9HCE1	lncRNA	protein
n342233	P26599	lncRNA	protein
n342241	O00425	lncRNA	protein
n342241	Q9Y6M1	lncRNA	protein
n342243	Q13148	lncRNA	protein
n342260	Q15717	lncRNA	protein
n342265	O00425	lncRNA	protein
n342265	P35637	lncRNA	protein
n342268	Q15717	lncRNA	protein
n342280	O00425	lncRNA	protein
n342280	Q9NZI8	lncRNA	protein
n342280	Q9Y6M1	lncRNA	protein
n342281	Q15717	lncRNA	protein
n342281	Q9Y6M1	lncRNA	protein
n342283	Q9NZI8	lncRNA	protein
n342283	Q9Y6M1	lncRNA	protein
n342288	Q07955	lncRNA	protein
n342291	Q13148	lncRNA	protein
n342292	Q9Y6M1	lncRNA	protein
n342295	Q07955	lncRNA	protein
n342299	Q15717	lncRNA	protein
n342313	P26599	lncRNA	protein
n342313	Q13148	lncRNA	protein
n342314	Q9NZI8	lncRNA	protein
n342315	O00425	lncRNA	protein
n342315	Q9NZI8	lncRNA	protein
n342315	Q9Y6M1	lncRNA	protein
n342320	Q13148	lncRNA	protein
n342320	Q13285	lncRNA	protein
n342320	Q9HCE1	lncRNA	protein
n342328	O00425	lncRNA	protein
n342328	P35637	lncRNA	protein
n342328	Q15717	lncRNA	protein
n342328	Q49AS9	lncRNA	protein
n342328	Q86X94	lncRNA	protein
n342328	Q8NDV7	lncRNA	protein
n342328	Q9H9G7	lncRNA	protein
n342328	Q9HCJ0	lncRNA	protein
n342328	Q9HCK5	lncRNA	protein
n342328	Q9NZI8	lncRNA	protein
n342328	Q9UKV8	lncRNA	protein
n342328	Q9UL18	lncRNA	protein
n342328	Q9UPQ9	lncRNA	protein
n342328	Q9Y6M1	lncRNA	protein
n342331	Q13148	lncRNA	protein
n342332	P31483	lncRNA	protein
n342332	Q15717	lncRNA	protein
n342332	Q49AS9	lncRNA	protein
n342332	Q9Y6M1	lncRNA	protein
n342336	P35637	lncRNA	protein
n342336	Q13148	lncRNA	protein
n342336	Q9NZI8	lncRNA	protein
n342344	Q15717	lncRNA	protein
n342353	P35637	lncRNA	protein
n342353	Q01844	lncRNA	protein
n342353	Q15717	lncRNA	protein
n342353	Q86X94	lncRNA	protein
n342355	Q86X94	lncRNA	protein
n342358	Q13148	lncRNA	protein
n342358	Q15717	lncRNA	protein
n342359	Q9HCE1	lncRNA	protein
n342361	Q15717	lncRNA	protein
n342366	Q9NZI8	lncRNA	protein
n342366	Q9Y6M1	lncRNA	protein
n342371	Q01105	lncRNA	protein
n342379	Q15717	lncRNA	protein
n342379	Q9NZI8	lncRNA	protein
n342386	Q15717	lncRNA	protein
n342409	B7ZL34	lncRNA	protein
n342409	P26599	lncRNA	protein
n342409	Q15717	lncRNA	protein
n342414	Q15717	lncRNA	protein
n342420	Q15717	lncRNA	protein
n342423	O00425	lncRNA	protein
n342423	Q15717	lncRNA	protein
n342429	Q9UKV8	lncRNA	protein
n342433	P26599	lncRNA	protein
n342433	Q13148	lncRNA	protein
n342433	Q49AS9	lncRNA	protein
n342434	Q07955	lncRNA	protein
n342436	Q9Y6M1	lncRNA	protein
n342437	O00425	lncRNA	protein
n342437	P35637	lncRNA	protein
n342437	Q01844	lncRNA	protein
n342437	Q07955	lncRNA	protein
n342437	Q15717	lncRNA	protein
n342437	Q86X94	lncRNA	protein
n342437	Q9Y6M1	lncRNA	protein
n342440	Q15717	lncRNA	protein
n342441	Q15717	lncRNA	protein
n342456	P35637	lncRNA	protein
n342457	Q15717	lncRNA	protein
n342491	Q15717	lncRNA	protein
n342500	Q8NDV7	lncRNA	protein
n342500	Q9HCJ0	lncRNA	protein
n342500	Q9UPQ9	lncRNA	protein
n342501	Q9Y6M1	lncRNA	protein
n342503	O00425	lncRNA	protein
n342503	Q13148	lncRNA	protein
n342541	B7ZL34	lncRNA	protein
n342541	Q15717	lncRNA	protein
n342543	O00425	lncRNA	protein
n342543	Q9NZI8	lncRNA	protein
n342543	Q9Y6M1	lncRNA	protein
n342544	B7ZL34	lncRNA	protein
n342544	P35637	lncRNA	protein
n342544	Q15717	lncRNA	protein
n342544	Q49AS9	lncRNA	protein
n342544	Q9H9G7	lncRNA	protein
n342544	Q9HCK5	lncRNA	protein
n342544	Q9UKV8	lncRNA	protein
n342544	Q9UL18	lncRNA	protein
n342555	B7ZL34	lncRNA	protein
n342555	O00425	lncRNA	protein
n342555	P26599	lncRNA	protein
n342555	P31483	lncRNA	protein
n342555	P35637	lncRNA	protein
n342555	Q07955	lncRNA	protein
n342555	Q13148	lncRNA	protein
n342555	Q15717	lncRNA	protein
n342555	Q49AS9	lncRNA	protein
n342555	Q96PU8	lncRNA	protein
n342555	Q9H9G7	lncRNA	protein
n342555	Q9HCE1	lncRNA	protein
n342555	Q9HCK5	lncRNA	protein
n342555	Q9NZI8	lncRNA	protein
n342555	Q9UKV8	lncRNA	protein
n342555	Q9UL18	lncRNA	protein
n342555	Q9Y6M1	lncRNA	protein
n342565	Q07955	lncRNA	protein
n342566	Q07955	lncRNA	protein
n342568	P31483	lncRNA	protein
n342568	Q15717	lncRNA	protein
n342569	O00425	lncRNA	protein
n342569	Q07955	lncRNA	protein
n342569	Q49AS9	lncRNA	protein
n342569	Q9NZI8	lncRNA	protein
n342570	Q15717	lncRNA	protein
n342574	O00425	lncRNA	protein
n342576	Q07955	lncRNA	protein
n342576	Q15717	lncRNA	protein
n342583	Q13148	lncRNA	protein
n342602	Q9HCE1	lncRNA	protein
n342606	O00425	lncRNA	protein
n342606	Q15717	lncRNA	protein
n342610	P35637	lncRNA	protein
n342612	P35637	lncRNA	protein
n342612	Q15717	lncRNA	protein
n342612	Q9UKV8	lncRNA	protein
